Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_9	Bin_10	adj.P.Val
GATB	0.08960165077356017	0.10108303426827867	0.0941437801532348	0.09751107844480067	0.08945397617119374	0.11422787231695862	0.11653740784092705	0.11142152733888729	0.10553796017723846	0.08048171251492052	0.44938656151328127
GATC	0.10075721095193194	0.10183413742217909	0.09426954507603842	0.10787723641780037	0.09176548363252601	0.09810020252894479	0.10476321954402584	0.09141460998648494	0.11670740216065997	0.09251095227940852	0.7428434851472826
GATD3;GATD3B	0.10986696198371156	0.10726978764783418	0.10346084382070202	0.10397636667955569	0.08393351170497255	0.09618475905526715	0.09940723114503008	0.1367910282628545	0.09300743200795758	0.06610207769211462	0.04625048328610192
GATM	0.08961325151600114	0.0926239005494753	0.10936967508807206	0.09750590003357854	0.10514300783519011	0.0755909142364862	0.10931011495521983	0.1320709644057441	0.11456170174180802	0.07421056963842465	0.043154468059462846
GBA1	0.07495639955013025	0.08634628882646966	0.07580781316466864	0.09505257684682057	0.0909079746969859	0.06132574827445868	0.06148183404994912	0.10214700209129984	0.1313699118422132	0.22060445065700407	0.3697896778161808
GBA2	0.0833303441041134	0.07894836255598241	0.06631949713503456	0.0803796757079436	0.11533908196234183	0.09314916525387837	0.08056515386802506	0.12564570364245467	0.11353847355429905	0.16278454221592703	0.24167404142433616
GBA3	0.105142550483334	0.09583317489213045	0.09891147610826233	0.0732927879412141	0.13856928022810647	0.11319664166542845	0.10722841842342774	0.061737919141187196	0.062116200643218794	0.14397155047369053	0.919468640249285
GBE1	0.10690408586724996	0.10676783527735702	0.10943446590942199	0.10499919303439348	0.09928308277250006	0.08826048363628736	0.1039174727228384	0.10060221417786915	0.10007309258810862	0.079758074013974	0.04107725815184771
GBF1	0.10250223964551448	0.10210506227827792	0.09246822565430138	0.0942749331872614	0.09548318355830387	0.11533031236062528	0.10047985229629927	0.10902026975338801	0.08709394800505343	0.10124197326097491	0.9737306823906469
GBP1	0.1110281735298217	0.11157910980001297	0.09493738251007355	0.1192406977860103	0.08535252951507656	0.10976314221855239	0.0955966039021158	0.10351308162711395	0.08557705215775681	0.0834122269534659	0.04557192969446392
GBP2	0.0790342935929125	0.11030954913641532	0.10081761890077123	0.08747582330414706	0.06521419185607474	0.0969907438519067	0.041593217799748006	0.2608391243953043	0.06104091476191431	0.09668452240080579	0.9320759618197678
GBP7	0.10736851219385536	0.10975311372650265	0.10318500460999991	0.09373202762396392	0.12147074919136028	0.1172303675079861	0.09704963429986495	0.10704957559550761	0.061730263461395936	0.08143075178956331	0.8155662506505731
GC	0.04424986897998896	0.05000046058241373	0.06027119792995224	0.07045505727654629	0.07876946159700117	0.11213161523380498	0.07742841240685108	0.08101444675434678	0.10528330249836575	0.32039617674072896	3.120139400493903e-8
GCA	0.08549998881732272	0.07483303517141346	0.09098852446712681	0.08030560410211057	0.11147105812110576	0.11908045707617479	0.09065629406803687	0.11579890911296521	0.10615160090207511	0.12521452816166878	0.764956881746825
GCAT	0.10682447587669944	0.12053373907083173	0.10465408364910089	0.09275030369697208	0.09593409718391757	0.0914993038105537	0.09962266679615238	0.10369870583407717	0.11311320359018401	0.0713694204915111	0.14256069038877026
GCDH	0.15046404482508816	0.14889539757817832	0.10850329834488502	0.06091454822306018	0.08646440192394278	0.081157767533456035	0.11862078117956788	0.07842108311142892	0.11173521283513058	0.054823464445262114	1.4032633876807735e-6
GCHFR	0.1284700968834089	0.1229319510447761	0.073923322446283593	0.08606046628356467	0.11325235899574111	0.0928185703936806	0.13467193902843388	0.10048686738106305	0.07249262152405932	0.07489180601898875	0.1768120793563965
GCK	0.08034033277268486	0.08550305766959372	0.11777286433113027	0.07164602150950306	0.16250011379243692	0.08447010322414691	0.0822889392858363	0.1617884299402912	0.08505747654120094	0.06863266093317594	0.13344126971202344
GCKR	0.09468395891798533	0.09057843365752456	0.11275391771611523	0.08338326075393529	0.14817170050173045	0.07920894923411233	0.09871970767109799	0.13098995432069876	0.05891399699950858	0.10259612022729148	0.5225500665747094
GCLC	0.10044575182596939	0.10846892092240035	0.08446598526198754	0.10244942188925998	0.11574981481391672	0.08634099534075643	0.11466269176078167	0.09584389566285058	0.09538172022861706	0.09619080229346028	0.5839441338723136
GCLM	0.08165169845388907	0.08663734098600523	0.09834095086168666	0.09612047820811305	0.07901067230290894	0.11100697271104736	0.11621441077073269	0.10879770166377474	0.1252136321391678	0.09700614190267447	0.15521074170211505
GCN1	0.10123061146801064	0.09612353738860223	0.10471515680062546	0.09937890268980533	0.10852857875539988	0.09955844754436094	0.09889614566429061	0.09468921105414622	0.11109095013215493	0.0857884585026038	0.7117194918803288
GCSH	0.09130116917041058	0.10840934352109345	0.11421435058327999	0.08349617577076185	0.09373041358878799	0.1175342350583561	0.10931776223594572	0.06565589727642586	0.08765771038556816	0.12868294240937037	0.5878853455361492
GDA	0.08650234678524746	0.09472614035365026	0.08482874721652567	0.07359533140689979	0.12168857036584843	0.10080187619825556	0.08201201628244924	0.09308792976862568	0.13236200032700007	0.1303950412954979	0.20689674101061287
GDAP1	0.0900110818438459	0.08520701203968342	0.10419251322475455	0.09128518947150176	0.09067710779639912	0.11814663046327481	0.09586547985101869	0.1059023543741406	0.06641082591733433	0.15230180501804688	0.19069732352564958
GDAP2	0.10234578800967135	0.10121706837098672	0.09662596613186733	0.08788627083023484	0.12213762194840264	0.09583252853398	0.09406118808000048	0.08874492937020449	0.10791356596490516	0.103235072759747	0.717782124770866
GDI1	0.08743739613398784	0.10767779764133487	0.11571840693872891	0.08060515792635196	0.07257337750823056	0.0874000035314027	0.08876339648500747	0.132102848940546	0.1300606456812996	0.09766096921311004	0.19640649893952408
GDI2	0.10345668990409367	0.10330330097240943	0.10231739959666208	0.09640286163769873	0.08722017311235233	0.09166319923521332	0.10578564095570586	0.1137503354562598	0.10139283536432413	0.09470756376528063	0.23100167985020983
GDPD3	0.061709262102333774	0.0474829713548904	0.07031589883107757	0.06456336155079698	0.06505008095723494	0.14143138878852052	0.07333736304857595	0.12672244951216982	0.12371257418008554	0.22567464967431447	0.12527194666059707
GDPGP1	0.09150333466621022	0.11534313354205476	0.1278930131529622	0.10069211341688883	0.14296597587583618	0.07744777287936505	0.10368428570341097	0.0938698091165539	0.08141375872784719	0.0651868029188707	0.7184515638170776
GEMIN5	0.0989292671031434	0.11906601553482578	0.11493726966738754	0.10033336821063843	0.13041654210509787	0.0732701977197506	0.08832344515867778	0.09481954559390961	0.08533562860905876	0.09456872029751033	0.7638532341824578
GET3	0.10032604885774493	0.08797285955834501	0.09055018767271754	0.08501770043677419	0.07991520815042726	0.12302687361997178	0.09447746944489299	0.12798532758172007	0.10854712834664378	0.1021811963307625	0.8612155728316772
GET4	0.10653141241200893	0.10034740124906726	0.09795390141296169	0.10107248327145602	0.11820092434039625	0.09787718502346861	0.10049742412169548	0.07916354562835977	0.10100287103518223	0.0973528515054037	0.4953360907713372
GFM1	0.09387446052914304	0.10587607076915741	0.09528714860692697	0.11128469798265694	0.07813242094009762	0.11104790641761152	0.09828397402279614	0.11981079134033731	0.096337266798605	0.09006526259266809	0.5635717304073832
GFM2	0.10429368138580608	0.10191542241411629	0.10185587938122723	0.08282704490414163	0.10023212614853005	0.11126323444010018	0.08706112011766012	0.1182639036418313	0.11616589025922747	0.07612169730735958	0.9690282780226064
GFOD1	0.1000802741193325	0.08311482527376765	0.09999519212355149	0.07225051945064669	0.12806115822891073	0.07538061278059068	0.145670660214597	0.16996586460714116	0.04026873283128628	0.08521216037017586	0.9096918093900938
GFPT1	0.0916369677343332	0.08665099577836617	0.10135757508194153	0.09121684330958997	0.07506144492239407	0.11517630661109872	0.09795951857070259	0.11375602184357192	0.12311459934636843	0.10406972680163337	0.21303082310945612
GFUS	0.09423063567316316	0.09619065754909777	0.08474545998528102	0.10137316007432133	0.09541540386432038	0.10008748832492088	0.09684232452868857	0.09463032370127875	0.12320990394544651	0.11327464235348161	0.5137602682787812
GGA1	0.10507783336126045	0.11262656005689159	0.10886939948097679	0.09320661911669616	0.13964450063782197	0.1185149173044295	0.08903689778442253	0.08134302106224796	0.0735910423808109	0.0780892088144422	0.6833107000618603
GGACT	0.12175609862551409	0.1002337829766955	0.1104520354066508	0.07966597806166185	0.10865240253148192	0.1179547646155975	0.16304275708220003	0.04791748733255927	0.09252919757048829	0.05779549579715079	0.9481127242884487
GGCT	0.0738900542517796	0.06722649593029387	0.03984862709197327	0.07495246117041536	0.0990373741549249	0.06694855708413433	0.038374318875899024	0.17074403367439983	0.11590381239536722	0.25307426537081257	0.36060983547386305
GGCX	0.06874688723879405	0.07716362391527143	0.08961729655264038	0.09135585339705268	0.0890901305017534	0.10270259686616265	0.11775476878723302	0.1185732251894565	0.13308326627805858	0.11191235127357721	8.910762354719912e-4
GGH	0.07316407392005572	0.07722360319436228	0.06200609700737587	0.0834686209370308	0.07529168296117336	0.0786283809628335	0.06142516215779767	0.11201695613328279	0.13788082944072302	0.23889459328536503	0.6238928929852486
GGT1	0.09017475621751267	0.07392679224963056	0.10383912752106707	0.09956129468192285	0.11182787652234853	0.1017227954742452	0.08086213400607396	0.10676238131133592	0.11302596269555752	0.11829687932030579	0.86957795843629615
GGT5	0.08388090669843544	0.10237336308141899	0.09521074155980296	0.09090745185504971	0.05993479544562589	0.10352001922067607	0.09694243741690935	0.1491424284979121	0.09435586563874103	0.12373199058542848	0.08837528358026431
GHDC	0.1022946931332479	0.1025483203098127	0.1021731133450183	0.10273882190202066	0.08086243645627049	0.10564715761134219	0.10669798671812757	0.09328261656116438	0.10013557669559979	0.10361927726739602	0.7232748223146742
GHITM	0.08320694064792045	0.06605387950010881	0.09451201160218328	0.11209711308788038	0.10007543812160963	0.10661445434050293	0.07815383404782604	0.1681108182504186	0.09777618429205938	0.09339932610949049	0.6481358626004378
GIGYF2	0.11597358784944876	0.11568028207103082	0.09891009747460726	0.09145884782464213	0.08866633035477008	0.10175748972407939	0.08622245059167673	0.11905208276143926	0.08990388896373583	0.09237494238456975	0.16414918217572766
GIMAP4	0.13461729398326752	0.09915799850807502	0.09858831546550056	0.09610351820214316	0.048234037010620984	0.0968948410645707	0.07641243030265636	0.1899666407544417	0.038022013882345156	0.12200291082637879	0.030075424302015156
GIPC2	0.1126132638116475	0.11108558944334025	0.09325515295793879	0.0825923738313507	0.106020641751775	0.08349137923386128	0.11142198235325104	0.09882875568028285	0.05962156836191968	0.14106929257463288	0.6180078374904767
GIT2	0.11681140130956093	0.08521000341599778	0.09122059217830189	0.06498643293492587	0.0638363814164715	0.24644260073879898	0.08585552311872681	0.08513289709558558	0.08071378037060875	0.0797903874210219	0.7256521843012698
GK	0.09876173689444186	0.09665266526857916	0.0946365740620427	0.09591873236525769	0.10556984885532587	0.088921699521344	0.0920594806259148	0.10906997569917021	0.12791571486800146	0.09049357183992222	0.8222848548894695
GLA	0.07367857984376873	0.07308245573308225	0.08108907479668666	0.10359257794051471	0.09956570698718988	0.09026422236545738	0.06121252764395326	0.11024359794785416	0.10129124365309398	0.20598001308839897	0.6300345537173412
GLB1	0.10372926137517603	0.09403305188362548	0.09727121152359261	0.10855250170936204	0.10384503693906415	0.11078234817083593	0.08348756208561545	0.08780757621613272	0.09460649551352424	0.11588495458307142	0.03441665896050126
GLDC	0.06598156208853381	0.10055857036486136	0.09986989017458739	0.06824146129823327	0.04458530621289761	0.03500828416834993	0.24298415113754782	0.17511046602581268	0.12809993155925892	0.039560376969917176	0.4318795009194015
GLE1	0.10438086107930043	0.10835886213706916	0.09743556022530628	0.08077676057667073	0.13656264397713413	0.09770387796631534	0.07978377697803647	0.08277751235141272	0.10290038816424239	0.10931975654451236	0.839690488141199
GLG1	0.10028165206608015	0.09767965070475147	0.09188008055834766	0.10194337622216555	0.13338143228148996	0.09162384978935077	0.06173851434910349	0.08771867397767683	0.1217328660282141	0.11201990402281994	0.4737868790273927
GLIPR2	0.0842614141452163	0.06356786755488764	0.0724175003244251	0.08474029281540484	0.09531869607541714	0.07809206405100941	0.05100569853025269	0.12612758354278594	0.09898987320989834	0.24547900975070264	0.9639865313854719
GLO1	0.09370243628201172	0.10295247306108889	0.09196001051368657	0.08754687143097124	0.14279245694333614	0.09350547261561909	0.10639805621824264	0.08854715055023941	0.1065242200456166	0.08607085233918768	0.3784783642687882
GLOD4	0.091425259533441	0.09984845044544774	0.09667480317357435	0.08753186697623189	0.11222170232054786	0.09622600745606144	0.10591020141733655	0.11082870152199642	0.09792804509895495	0.10140496205640782	0.02238048876735027
GLRX	0.08639453313333038	0.07501692736096292	0.08331570423025093	0.0918699818849313	0.126587150432773	0.11273391185704891	0.09556596149869992	0.12131784020259066	0.10626496520509109	0.10093302419432092	0.25824030837219375
GLRX3	0.08984631823482979	0.09475674170655951	0.10278596262966272	0.10419030869246633	0.09726784931076164	0.09778075604429314	0.10962706892491592	0.11498260972345964	0.09525755040380898	0.09350483432924235	0.01412657676086229
GLRX5	0.09976406978299525	0.10953622624451763	0.09996390242910201	0.1286075849841334	0.09080091979412455	0.0975471321527996	0.11995034643918294	0.09154684207215687	0.07981773968640588	0.08246523641458187	0.948605570724593
GLS	0.07639277993963317	0.06473768778323051	0.10980398199352409	0.08544829816442848	0.12887958035518793	0.05562254556792118	0.08319804668085375	0.18516158815909484	0.12169611880648122	0.08905937254964479	0.030215938365050005
GLS2	0.11596091153550463	0.1095186827110342	0.12051896048318356	0.08276120869015809	0.1097408505416679	0.07310913147749439	0.13176058593350914	0.08835037632132757	0.12472140789621737	0.043557884409903054	0.006578600972637337
GLT8D1	0.09658187170335847	0.10624865838252602	0.11671932695826964	0.0935723667964423	0.08547941114304958	0.07303733339864306	0.08025436605389462	0.1291144958947584	0.11011014724257295	0.10888202242648495	0.9363842064459992
GLTP	0.08977564667463675	0.09400318909427595	0.09207293709047912	0.07780690458154228	0.13388881645798545	0.08845316630920289	0.07927017231162375	0.10030817699517099	0.11525931207464189	0.12916167841044088	0.42566363561593723
GLTPD2	0.12534931645619746	0.1139602298748622	0.09902372998142174	0.08616011093443982	0.13397894187537115	0.09859284370442457	0.09334873531129886	0.06127028684301204	0.10238942723143882	0.0859263777875333	0.00735588688842805
GLUD1	0.11258641325283818	0.10616472708982846	0.1070901730038789	0.11179458203149557	0.10378077990422088	0.10539147360216101	0.10407980095328546	0.08682555974798804	0.07378190594953142	0.08850458446477205	0.037187189530098884
